Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.110,,2018-12-08 15:56:21,2018-12-08 15:56:48,26.824s,PASSED
,,,,,,
Test Cases/Final/login - student,Chrome 70.0.3538.110,,2018-12-08 15:56:48,2018-12-08 15:57:15,27.314s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:56:48,2018-12-08 15:56:48,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:56:48,2018-12-08 15:56:48,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:56:48,2018-12-08 15:56:58,9.661s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:56:58,2018-12-08 15:57:08,10.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:57:08,2018-12-08 15:57:08,0.097s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:57:08,2018-12-08 15:57:13,5.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:57:13,2018-12-08 15:57:13,0.198s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:57:13,2018-12-08 15:57:13,0.132s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:57:13,2018-12-08 15:57:15,2.041s,PASSED
,,,,,,
Test Cases/Final/comparison between schools,Chrome 70.0.3538.110,,2018-12-08 15:57:15,2018-12-08 15:57:45,29.819s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:57:15,2018-12-08 15:57:15,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:57:15,2018-12-08 15:57:15,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:57:15,2018-12-08 15:57:15,0.004s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:57:15,2018-12-08 15:57:15,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:57:15,2018-12-08 15:57:17,2.042s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:57:17,2018-12-08 15:57:22,5.002s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 15:57:22,2018-12-08 15:57:22,0.123s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:57:22,2018-12-08 15:57:27,5.003s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 15:57:27,2018-12-08 15:57:28,0.047s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:57:28,2018-12-08 15:57:33,5.003s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 15:57:33,2018-12-08 15:57:33,0.112s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:57:33,2018-12-08 15:57:38,5.003s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 15:57:38,2018-12-08 15:57:38,0.036s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:57:38,2018-12-08 15:57:43,5.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:57:43,2018-12-08 15:57:45,2.243s,PASSED
